oco_id;codigo_ocorrencia2;aeronave_fatalidades_total
3603;67054;0
3604;67055;0
3605;67058;2
3606;67066;0
3607;67068;0
3608;67075;0
3609;67077;0
3610;67078;0
3611;67086;0
3612;67096;0
3613;67098;0
3614;67100;0
3615;67101;0
3616;67114;0
3617;67118;0
3618;67119;0
3619;67121;0
3620;67127;0
3621;67129;0
3622;67136;0
3623;67137;0
3624;67139;0
3625;67140;0
3626;67142;0
3627;67152;0
3628;67155;0
3629;67158;0
3630;67159;0
3631;67163;0
3632;77200;1
3633;77202;0
3634;77203;0
3635;77205;0
3636;77206;0
3637;77208;0
3638;77209;0
3639;77211;0
3640;77213;0
3641;77230;0
3642;77239;0
3643;77244;0
3644;77245;0
3645;77247;0
3646;77248;0
3647;77249;0
3648;77250;0
3649;77251;1
3650;77252;3
3651;77255;0
3652;77256;0
3653;77257;0
3654;77258;0
3655;77259;0
3656;77264;0
3657;77265;0
3658;77267;0
3659;77271;0
3660;77276;0
3661;77277;0
3662;77278;0
3663;77281;0
3664;77281;0
3665;77285;0
3666;77288;0
3667;77289;0
3668;77294;0
3669;77296;0
3670;77297;0
3671;77298;0
3672;77299;0
3673;77301;0
3674;77303;0
3675;77304;0
3676;77306;0
3677;77307;0
3678;77311;0
3679;77312;0
3680;77314;0
3681;77315;0
3682;77316;0
3683;77320;0
3684;77322;0
3685;77323;0
3686;77324;0
3687;77327;0
3688;77329;0
3689;77331;0
3690;77333;1
3691;77337;0
3692;77338;0
3693;77345;1
3694;77348;0
3695;77349;0
3696;77351;0
3697;77352;0
3698;77353;0
3699;77354;0
3700;77357;0
3701;77360;0
3702;77364;0
3703;77368;0
3704;77371;0
3705;77375;0
3706;77377;0
3707;77378;0
3708;77386;2
3709;77388;0
3710;77391;0
3711;77394;0
3712;77395;0
3713;77398;1
3714;77399;0
3715;77401;0
3716;77402;0
3717;77404;0
3718;77407;5
3719;77410;0
3720;77413;0
3721;77414;0
3722;77421;0
3723;77424;1
3724;77429;0
3725;77431;0
3726;77437;0
3727;77438;0
3728;77439;0
3729;77441;0
3730;77446;0
3731;77447;1
3732;77449;0
3733;77450;0
3734;77452;3
3735;77454;0
3736;77470;0
3737;77474;0
3738;77475;0
3739;77483;0
3740;77487;0
3741;77492;0
3742;77494;0
3743;77495;0
3744;77498;0
3745;77498;0
3746;77500;0
3747;77501;0
3748;77502;0
3749;77503;0
3750;77504;0
3751;77505;0
3752;77507;0
3753;77510;0
3754;77513;0
3755;77515;0
3756;77521;0
3757;77522;1
3758;77524;0
3759;77535;0
3760;77536;0
3761;77537;0
3762;77542;0
3763;77544;0
3764;77550;0
3765;77552;0
3766;77553;0
3767;77554;0
3768;77556;0
3769;77562;0
3770;77565;0
3771;77568;0
3772;77569;0
3773;77571;0
3774;77572;0
3775;77573;0
3776;77575;0
3777;77576;1
3778;77580;0
3779;77581;0
3780;77586;0
3781;77587;0
3782;77594;0
3783;77595;0
3784;77602;0
3785;77603;0
3786;77607;0
3787;77608;0
3788;77610;0
3789;77612;0
3790;77614;0
3791;77616;0
3792;77617;0
3793;77622;0
3794;77627;0
3795;77630;0
3796;77631;0
3797;77632;0
3798;77636;0
3799;77637;0
3800;77638;0
3801;77639;0
3802;77640;0
3803;77641;0
3804;77642;0
3805;77643;0
3806;77649;0
3807;77650;0
3808;77653;0
3809;77656;0
3810;77657;0
3811;77660;0
3812;77661;0
3813;77663;0
3814;77666;0
3815;77667;1
3816;77670;3
3817;77672;0
3818;77673;0
3819;77675;0
3820;77676;0
3821;77678;3
3822;77679;0
3823;77680;0
3824;77682;0
3825;77684;0
3826;77685;0
3827;77686;0
3828;77687;1
3829;77688;0
3830;77689;0
3831;77690;2
3832;77691;1
3833;77693;0
3834;77694;0
3835;77695;0
3836;77696;0
3837;77697;0
3838;77698;0
3839;77699;0
3840;77700;4
3841;77701;0
3842;77702;0
3843;77703;0
3844;77704;0
3845;77705;0
3846;77707;0
3847;77710;1
3848;77716;0
3849;77717;0
3850;77718;0
3851;77719;0
3852;77724;0
3853;77726;0
3854;77728;0
3855;77729;0
3856;77730;0
3857;77731;0
3858;77732;3
3859;77733;0
3860;77734;0
3861;77736;0
3862;77740;0
3863;77741;0
3864;77742;0
3865;77743;0
3866;77747;0
3867;77749;0
3868;77750;0
3869;77751;0
3870;77752;0
3871;77753;0
3872;77754;0
3873;77755;0
3874;77756;0
3875;77757;0
3876;77761;0
3877;77763;0
3878;77764;0
3879;77765;0
3880;77766;0
3881;77768;0
3882;77769;0
3883;77770;0
3884;77771;0
3885;77773;0
3886;77774;0
3887;77775;0
3888;77778;0
3889;77779;0
3890;77780;0
3891;77781;0
3892;77781;0
3893;77782;0
3894;77784;0
3895;77785;4
3896;77786;0
3897;77787;0
3898;77789;0
3899;77790;0
3900;77791;0
3901;77792;0
3902;77793;0
3903;77794;0
3904;77800;0
3905;77803;0
3906;77803;0
3907;77805;0
3908;77807;0
3909;77808;0
3910;77809;0
3911;77814;0
3912;77816;0
3913;77818;0
3914;77819;0
3915;77820;0
3916;77823;0
3917;77826;0
3918;77827;0
3919;77830;0
3920;77832;0
3921;77832;0
3922;77835;0
3923;77836;0
3924;77838;0
3925;77839;0
3926;77840;0
3927;77841;0
3928;77842;0
3929;77846;0
3930;77847;0
3931;77848;0
3932;77849;0
3933;77850;0
3934;77851;0
3935;77852;2
3936;77853;0
3937;77856;0
3938;77857;0
3939;77859;0
3940;77859;0
3941;77860;0
3942;77861;0
3943;77862;0
3944;77863;0
3945;77864;0
3946;77865;0
3947;77866;0
3948;77867;0
3949;77868;0
3950;77871;0
3951;77872;0
3952;77875;0
3953;77877;1
3954;77878;0
3955;77886;0
3956;77890;0
3957;77891;0
3958;77893;0
3959;77894;0
3960;77895;2
3961;77896;0
3962;77898;0
3963;77899;0
3964;77900;0
3965;77901;0
3966;77903;0
3967;77904;0
3968;77905;0
3969;77909;0
3970;77910;1
3971;77911;0
3972;77916;0
3973;77917;0
3974;77918;0
3975;77919;0
3976;77921;0
3977;77923;0
3978;77924;0
3979;77930;0
3980;77933;0
3981;77934;0
3982;77935;0
3983;77936;0
3984;77939;0
3985;77940;0
3986;77942;0
3987;77943;0
3988;77944;0
3989;77946;0
3990;77957;0
3991;77958;0
3992;77961;2
3993;77963;0
3994;77966;0
3995;77967;0
3996;77969;0
3997;77974;0
3998;77975;0
3999;77977;0
4000;77978;0
4001;77980;0
4002;77981;0
4003;77985;1
4004;77987;0
4005;77989;0
4006;77991;0
4007;77993;0
4008;77994;0
4009;77995;0
4010;77996;0
4011;78004;0
4012;78006;0
4013;78008;0
4014;78010;0
4015;78011;0
4016;78013;0
4017;78014;0
4018;78015;0
4019;78018;0
4020;78019;0
4021;78020;0
4022;78021;0
4023;78023;0
4024;78024;0
4025;78025;0
4026;78026;0
4027;78028;0
4028;78031;0
4029;78031;0
4030;78032;0
4031;78033;0
4032;78034;0
4033;78035;0
4034;78035;0
4035;78036;2
4036;78037;0
4037;78041;0
4038;78042;0
4039;78045;0
4040;78051;0
4041;78052;0
4042;78053;0
4043;78054;2
4044;78055;0
4045;78057;0
4046;78058;3
4047;78061;0
4048;78066;0
4049;78067;0
4050;78071;0
4051;78071;0
4052;78072;0
4053;78075;0
4054;78076;4
4055;78078;0
4056;78079;1
4057;78080;1
4058;78081;0
4059;78082;0
4060;78084;0
4061;78085;0
4062;78088;0
4063;78089;0
4064;78091;0
4065;78093;0
4066;78094;0
4067;78095;0
4068;78098;0
4069;78099;0
4070;78102;0
4071;78102;0
4072;78103;0
4073;78105;0
4074;78108;0
4075;78109;0
4076;78110;0
4077;78111;2
4078;78117;0
4079;78121;0
4080;78123;0
4081;78125;0
4082;78134;0
4083;78137;0
4084;78138;0
4085;78140;0
4086;78141;0
4087;78143;0
4088;78144;0
4089;78146;0
4090;78147;0
4091;78149;0
4092;78152;0
4093;78153;0
4094;78154;0
4095;78157;0
4096;78158;1
4097;78160;0
4098;78161;1
4099;78162;0
4100;78163;0
4101;78165;0
4102;78171;0
4103;78172;0
4104;78174;0
4105;78175;0
4106;78176;0
4107;78181;0
4108;78182;0
4109;78183;1
4110;78184;0
4111;78185;0
4112;78186;0
4113;78187;0
4114;78188;0
4115;78189;0
4116;78192;0
4117;78198;0
4118;78200;0
4119;78201;0
4120;78202;0
4121;78203;0
4122;78204;0
4123;78205;0
4124;78206;0
4125;78207;0
4126;78208;0
4127;78213;0
4128;78214;0
4129;78220;0
4130;78228;0
4131;78230;0
4132;78231;0
4133;78233;0
4134;78235;0
4135;78237;0
4136;78238;0
4137;78239;0
4138;78240;0
4139;78241;0
4140;78243;0
4141;78246;0
4142;78247;0
4143;78249;0
4144;78249;0
4145;78249;0
4146;78254;0
4147;78256;0
4148;78258;0
4149;78260;0
4150;78263;0
4151;78264;0
4152;78266;0
4153;78273;0
4154;78274;0
4155;78275;1
4156;78276;0
4157;78278;0
4158;78281;0
4159;78282;0
4160;78283;5
4161;78284;0
4162;78287;0
4163;78289;5
4164;78291;0
4165;78292;0
4166;78293;0
4167;78295;0
4168;78296;0
4169;78298;0
4170;78300;0
4171;78306;0
4172;78306;0
4173;78308;0
4174;78309;0
4175;78310;0
4176;78311;0
4177;78312;0
4178;78313;0
4179;78314;0
4180;78315;0
4181;78316;0
4182;78317;2
4183;78318;0
4184;78320;0
4185;78321;0
4186;78322;0
4187;78324;1
4188;78325;0
4189;78326;0
4190;78330;0
4191;78332;0
4192;78333;6
4193;78334;0
4194;78336;0
4195;78337;4
4196;78338;0
4197;78339;0
4198;78340;0
4199;78341;0
4200;78342;0
4201;78343;0
4202;78344;2
4203;78347;1
4204;78348;0
4205;78349;0
4206;78350;0
4207;78351;0
4208;78352;0
4209;78353;0
4210;78354;0
4211;78356;1
4212;78357;0
4213;78359;0
4214;78360;0
4215;78363;0
4216;78366;0
4217;78367;0
4218;78368;0
4219;78370;0
4220;78371;0
4221;78372;0
4222;78373;0
4223;78374;0
4224;78375;0
4225;78379;0
4226;78380;0
4227;78383;0
4228;78384;0
4229;78387;0
4230;78388;0
4231;78390;1
4232;78391;1
4233;78394;0
4234;78396;0
4235;78397;0
4236;78405;0
4237;78406;0
4238;78407;0
4239;78408;0
4240;78409;0
4241;78410;0
4242;78411;0
4243;78411;0
4244;78412;0
4245;78416;0
4246;78418;0
4247;78426;0
4248;78427;0
4249;78428;0
4250;78429;0
4251;78430;0
4252;78432;2
4253;78433;0
4254;78435;0
4255;78437;0
4256;78438;1
4257;78439;1
4258;78442;0
4259;78444;0
4260;78445;0
4261;78454;0
4262;78455;1
4263;78459;0
4264;78460;0
4265;78461;0
4266;78467;0
4267;78468;0
4268;78469;0
4269;78471;0
4270;78472;0
4271;78478;0
4272;78479;0
4273;78483;0
4274;78485;0
4275;78488;0
4276;78489;0
4277;78492;0
4278;78493;0
4279;78494;0
4280;78496;0
4281;78497;0
4282;78498;0
4283;78499;0
4284;78513;0
4285;78514;0
4286;78516;0
4287;78517;0
4288;78518;0
4289;78520;0
4290;78522;0
4291;78523;0
4292;78524;0
4293;78525;2
4294;78526;0
4295;78527;0
4296;78528;0
4297;78529;0
4298;78530;0
4299;78531;0
4300;78532;2
4301;78533;0
4302;78535;1
4303;78536;0
4304;78538;0
4305;78540;0
4306;78542;0
4307;78544;0
4308;78546;0
4309;78548;2
4310;78549;0
4311;78550;1
4312;78551;0
4313;78552;0
4314;78553;0
4315;78554;0
4316;78556;0
4317;78557;0
4318;78559;0
4319;78560;0
4320;78562;0
4321;78563;0
4322;78564;0
4323;78568;0
4324;78570;0
4325;78571;0
4326;78572;0
4327;78575;0
4328;78576;0
4329;78578;0
4330;78579;0
4331;78580;0
4332;78582;1
4333;78583;0
4334;78585;0
4335;78586;0
4336;78587;0
4337;78588;0
4338;78589;0
4339;78590;0
4340;78591;0
4341;78591;0
4342;78593;0
4343;78595;0
4344;78596;0
4345;78597;0
4346;78599;0
4347;78601;0
4348;78603;0
4349;78604;0
4350;78605;0
4351;78607;0
4352;78608;0
4353;78609;0
4354;78610;1
4355;78612;0
4356;78616;0
4357;78617;0
4358;78619;0
4359;78620;0
4360;78623;0
4361;78624;0
4362;78625;0
4363;78626;2
4364;78627;0
4365;78628;0
4366;78629;0
4367;78631;0
4368;78632;0
4369;78635;0
4370;78636;0
4371;78637;0
4372;78638;0
4373;78640;0
4374;78641;0
4375;78643;0
4376;78645;0
4377;78650;0
4378;78651;0
4379;78652;0
4380;78653;0
4381;78655;0
4382;78656;1
4383;78657;0
4384;78661;0
4385;78662;0
4386;78665;0
4387;78669;0
4388;78673;0
4389;78674;0
4390;78683;0
4391;78684;0
4392;78695;1
4393;78696;0
4394;78697;0
4395;78698;0
4396;78699;0
4397;78700;0
4398;78701;0
4399;78702;0
4400;78703;0
4401;78704;0
4402;78706;0
4403;78707;0
4404;78708;0
4405;78709;1
4406;78710;0
4407;78711;0
4408;78712;0
4409;78713;0
4410;78714;0
4411;78715;0
4412;78716;0
4413;78717;2
4414;78718;0
4415;78719;0
4416;78720;0
4417;78721;0
4418;78722;2
4419;78723;0
4420;78724;0
4421;78725;0
4422;78726;0
4423;78727;0
4424;78728;0
4425;78730;0
4426;78731;0
4427;78732;0
4428;78733;0
4429;78735;0
4430;78737;0
4431;78738;0
4432;78740;0
4433;78741;0
4434;78742;0
4435;78743;0
4436;78744;1
4437;78745;1
4438;78746;0
4439;78747;0
4440;78748;0
4441;78749;0
4442;78750;0
4443;78751;0
4444;78752;0
4445;78753;0
4446;78754;0
4447;78755;0
4448;78756;0
4449;78757;2
4450;78758;0
4451;78759;0
4452;78760;0
4453;78761;0
4454;78762;0
4455;78763;1
4456;78764;0
4457;78765;0
4458;78766;0
4459;78767;0
4460;78768;0
4461;78769;0
4462;78770;0
4463;78771;0
4464;78772;3
4465;78773;0
4466;78774;0
4467;78775;0
4468;78776;3
4469;78777;0
4470;78778;0
4471;78779;0
4472;78780;0
4473;78781;0
4474;78782;3
4475;78783;2
4476;78784;0
4477;78785;0
4478;78786;2
4479;78787;0
4480;78788;0
4481;78789;0
4482;78790;0
4483;78792;0
4484;78793;0
4485;78795;0
4486;78796;4
4487;78797;0
4488;78798;0
4489;78799;0
4490;78799;0
4491;78800;1
4492;78810;0
4493;78811;0
4494;78812;1
4495;78813;0
4496;78814;0
4497;78816;0
4498;78817;0
4499;78818;1
4500;78819;0
4501;78820;0
4502;78821;0
4503;78822;0
4504;78823;0
4505;78824;0
4506;78826;0
4507;78828;0
4508;78830;0
4509;78831;0
4510;78832;5
4511;78833;0
4512;78834;5
4513;78835;0
4514;78836;0
4515;78837;1
4516;78838;0
4517;78839;0
4518;78855;0
4519;78856;0
4520;78857;0
4521;78858;0
4522;78859;0
4523;78860;0
4524;78861;0
4525;78862;0
4526;78863;0
4527;78864;0
4528;78865;0
4529;78866;0
4530;78867;0
4531;78868;0
4532;78869;0
4533;78870;0
4534;78872;0
4535;78873;0
4536;78874;0
4537;78875;0
4538;78876;0
4539;78877;0
4540;78878;0
4541;78879;0
4542;78880;0
4543;78881;0
4544;78882;0
4545;78883;0
4546;78884;0
4547;78885;0
4548;78886;0
4549;78887;0
4550;78888;0
4551;78889;0
4552;78890;0
4553;78891;0
4554;78892;0
4555;78893;0
4556;78894;0
4557;78895;0
4558;78896;0
4559;78897;0
4560;78898;0
4561;78899;0
4562;78900;0
4563;78901;0
4564;78902;0
4565;78903;0
4566;78904;0
4567;78905;0
4568;78906;0
4569;78907;0
4570;78908;0
4571;78909;0
4572;78910;0
4573;78911;0
4574;78912;0
4575;78913;0
4576;78914;0
4577;78915;0
4578;78916;0
4579;78917;0
4580;78918;0
4581;78919;0
4582;78920;0
4583;78921;0
4584;78922;0
4585;78923;0
4586;78924;0
4587;78925;0
4588;78926;0
4589;78927;0
4590;78928;0
4591;78929;0
4592;78930;0
4593;78932;0
4594;78933;0
4595;78934;0
4596;78935;0
4597;78936;0
4598;78937;0
4599;78938;0
4600;78939;0
4601;78940;0
4602;78941;0
4603;78942;0
4604;78943;0
4605;78944;0
4606;78945;0
4607;78946;0
4608;78947;0
4609;78948;0
4610;78949;0
4611;78950;0
4612;78951;0
4613;78952;0
4614;78953;0
4615;78954;0
4616;78955;0
4617;78956;0
4618;78957;0
4619;78958;0
4620;78959;0
4621;78960;0
4622;78961;0
4623;78962;0
4624;78963;0
4625;78964;0
4626;78965;0
4627;78966;0
4628;78967;0
4629;78968;0
4630;78969;0
4631;78970;0
4632;78971;0
4633;78972;0
4634;78973;0
4635;78974;0
4636;78975;0
4637;78976;0
4638;78977;0
4639;78978;0
4640;78979;0
4641;78980;0
4642;78981;0
4643;78982;0
4644;78983;0
4645;78984;0
4646;78985;0
4647;78986;0
4648;78987;0
4649;78988;0
4650;78989;0
4651;78990;0
4652;78991;0
4653;78992;0
4654;78993;0
4655;78994;0
4656;78995;0
4657;78996;0
4658;78997;0
4659;78998;0
4660;78999;0
4661;79000;0
4662;79001;0
4663;79002;0
4664;79003;0
4665;79004;0
4666;79005;0
4667;79006;0
4668;79007;0
4669;79008;0
4670;79009;0
4671;79010;0
4672;79011;0
4673;79012;0
4674;79013;0
4675;79014;0
4676;79015;0
4677;79016;0
4678;79017;0
4679;79018;0
4680;79019;0
4681;79020;0
4682;79021;0
4683;79022;0
4684;79023;0
4685;79024;0
4686;79025;0
4687;79026;0
4688;79027;0
4689;79028;0
4690;79029;0
4691;79030;0
4692;79032;1
4693;79033;0
4694;79034;0
4695;79035;0
4696;79036;0
4697;79037;0
4698;79038;0
4699;79039;0
4700;79042;0
4701;79043;0
4702;79044;0
4703;79045;0
4704;79048;0
4705;79049;0
4706;79050;0
4707;79051;0
4708;79052;0
4709;79054;0
4710;79055;0
4711;79056;0
4712;79057;0
4713;79059;0
4714;79060;0
4715;79061;0
4716;79062;0
4717;79063;0
4718;79064;0
4719;79066;0
4720;79066;0
4721;79067;0
4722;79067;0
4723;79068;0
4724;79070;0
4725;79071;0
4726;79072;0
4727;79073;0
4728;79074;0
4729;79075;0
4730;79076;0
4731;79077;0
4732;79078;0
4733;79079;0
4734;79080;0
4735;79081;0
4736;79082;0
4737;79083;0
4738;79085;0
4739;79086;0
4740;79087;0
4741;79088;0
4742;79089;0
4743;79089;0
4744;79094;0
4745;79096;0
4746;79097;0
4747;79098;1
4748;79099;0
4749;79100;0
4750;79101;0
4751;79102;0
4752;79104;0
4753;79105;0
4754;79106;0
4755;79107;2
4756;79109;0
4757;79109;0
4758;79110;1
4759;79111;0
4760;79115;0
4761;79117;2
4762;79118;0
4763;79119;0
4764;79120;0
4765;79121;0
4766;79123;1
4767;79124;1
4768;79125;0
4769;79126;0
4770;79127;0
4771;79128;1
4772;79129;0
4773;79130;0
4774;79131;0
4775;79132;0
4776;79134;0
4777;79135;0
4778;79136;0
4779;79137;0
4780;79138;0
4781;79140;0
4782;79141;0
4783;79142;0
4784;79143;0
4785;79147;0
4786;79148;0
4787;79149;0
4788;79153;0
4789;79154;0
4790;79155;0
4791;79156;0
4792;79157;0
4793;79158;0
4794;79160;0
4795;79161;0
4796;79162;0
4797;79164;0
4798;79165;0
4799;79166;0
4800;79167;0
4801;79168;0
4802;79169;0
4803;79170;0
4804;79171;0
4805;79172;0
4806;79173;0
4807;79175;0
4808;79176;0
4809;79177;0
4810;79178;0
4811;79179;0
4812;79180;0
4813;79182;0
4814;79183;0
4815;79184;0
4816;79185;0
4817;79186;0
4818;79195;0
4819;79196;0
4820;79197;0
4821;79198;1
4822;79199;0
4823;79201;0
4824;79203;0
4825;79204;0
4826;79206;2
4827;79207;0
4828;79210;0
4829;79211;0
4830;79213;0
4831;79214;0
4832;79215;0
4833;79216;0
4834;79217;0
4835;79218;0
4836;79220;0
4837;79221;0
4838;79222;0
4839;79223;0
4840;79224;0
4841;79225;0
4842;79226;0
4843;79226;0
4844;79228;1
4845;79230;0
4846;79231;0
4847;79232;0
4848;79233;0
4849;79234;2
4850;79235;0
4851;79236;0
4852;79237;0
4853;79238;0
4854;79240;0
4855;79241;0
4856;79242;0
4857;79243;0
4858;79244;0
4859;79245;0
4860;79246;0
4861;79247;0
4862;79248;0
4863;79249;0
4864;79250;0
4865;79251;0
4866;79252;0
4867;79253;0
4868;79255;0
4869;79256;0
4870;79257;0
4871;79259;0
4872;79261;0
4873;79262;0
4874;79263;0
4875;79265;0
4876;79266;0
4877;79267;0
4878;79268;0
4879;79269;0
4880;79270;0
4881;79272;0
4882;79273;0
4883;79274;0
4884;79275;0
4885;79276;0
4886;79277;0
4887;79278;0
4888;79279;0
4889;79281;2
4890;79282;1
4891;79283;0
4892;79284;0
4893;79285;1
4894;79286;0
4895;79287;0
4896;79288;0
4897;79289;0
4898;79291;0
4899;79292;0
4900;79293;0
4901;79294;0
4902;79296;0
4903;79297;0
4904;79298;0
4905;79299;0
4906;79300;0
4907;79301;1
4908;79302;0
4909;79303;0
4910;79304;0
4911;79305;0
4912;79307;0
4913;79308;1
4914;79309;0
4915;79313;0
4916;79314;0
4917;79315;0
4918;79316;0
4919;79317;0
4920;79318;0
4921;79319;0
4922;79321;0
4923;79323;0
4924;79324;0
4925;79325;1
4926;79326;0
4927;79327;0
4928;79328;0
4929;79329;0
4930;79330;0
4931;79331;0
4932;79332;0
4933;79333;0
4934;79338;0
4935;79339;0
4936;79340;0
4937;79341;0
4938;79342;0
4939;79344;0
4940;79345;0
4941;79346;0
4942;79347;4
4943;79349;0
4944;79350;0
4945;79351;0
4946;79355;0
4947;79356;0
4948;79357;0
4949;79358;0
4950;79359;1
4951;79360;0
4952;79361;0
4953;79362;0
4954;79363;0
4955;79365;2
4956;79366;0
4957;79367;0
4958;79368;0
4959;79371;0
4960;79372;0
4961;79378;0
4962;79380;0
4963;79381;0
4964;79383;0
4965;79384;0
4966;79385;0
4967;79386;0
4968;79388;0
4969;79391;0
4970;79392;0
4971;79393;0
4972;79395;0
4973;79396;0
4974;79397;0
4975;79398;0
4976;79399;0
4977;79400;0
4978;79402;0
4979;79403;0
4980;79404;2
4981;79405;0
4982;79406;0
4983;79407;1
4984;79412;0
4985;79414;0
4986;79415;0
4987;79419;0
4988;79420;0
4989;79422;0
4990;79423;0
4991;79424;0
4992;79425;0
4993;79427;0
4994;79428;0
4995;79429;0
4996;79430;0
4997;79431;0
4998;79432;0
4999;79434;0
5000;79436;0
5001;79437;1
5002;79438;0
5003;79439;0
5004;79439;0
5005;79440;0
5006;79441;0
5007;79441;0
5008;79441;0
5009;79444;0
5010;79445;0
5011;79446;1
5012;79447;0
5013;79448;0
5014;79449;0
5015;79450;0
5016;79451;0
5017;79453;0
5018;79454;0
5019;79455;0
5020;79456;0
5021;79457;0
5022;79458;0
5023;79460;0
5024;79461;0
5025;79462;0
5026;79464;0
5027;79465;0
5028;79466;0
5029;79467;0
5030;79468;0
5031;79469;0
5032;79470;0
5033;79471;0
5034;79472;0
5035;79474;0
5036;79475;0
5037;79477;0
5038;79478;0
5039;79479;0
5040;79481;0
5041;79482;0
5042;79483;0
5043;79484;0
5044;79485;0
5045;79486;0
5046;79487;0
5047;79488;0
5048;79489;0
5049;79490;0
5050;79491;0
5051;79492;0
5052;79493;1
5053;79494;0
5054;79495;0
5055;79496;0
5056;79497;0
5057;79498;0
5058;79499;0
5059;79500;0
5060;79501;0
5061;79502;3
5062;79503;0
5063;79504;0
5064;79505;0
5065;79507;0
5066;79508;0
5067;79509;0
5068;79510;1
5069;79511;0
5070;79512;0
5071;79514;0
5072;79515;0
5073;79516;0
5074;79517;0
5075;79518;0
5076;79519;0
5077;79520;0
5078;79521;0
5079;79522;0
5080;79523;0
5081;79524;0
5082;79525;0
5083;79527;0
5084;79528;0
5085;79529;0
5086;79530;1
5087;79531;0
5088;79532;0
5089;79534;0
5090;79536;0
5091;79537;0
5092;79538;0
5093;79539;0
5094;79540;0
5095;79541;0
5096;79542;1
5097;79543;0
5098;79544;0
5099;79545;0
5100;79546;0
5101;79547;0
5102;79548;0
5103;79550;0
5104;79552;0
5105;79554;0
5106;79555;1
5107;79556;0
5108;79559;0
5109;79563;0
5110;79564;0
5111;79565;0
5112;79566;0
5113;79567;0
5114;79568;0
5115;79569;0
5116;79570;0
5117;79571;0
5118;79572;0
5119;79573;0
5120;79574;0
5121;79575;0
5122;79577;0
5123;79580;0
5124;79582;0
5125;79584;0
5126;79585;0
5127;79586;0
5128;79587;0
5129;79588;0
5130;79589;0
5131;79589;0
5132;79591;0
5133;79592;0
5134;79593;0
5135;79595;0
5136;79598;0
5137;79599;0
5138;79600;0
5139;79601;0
5140;79605;0
5141;79606;0
5142;79607;0
5143;79608;0
5144;79609;0
5145;79609;0
5146;79617;0
5147;79618;0
5148;79619;0
5149;79620;0
5150;79621;2
5151;79623;0
5152;79624;0
5153;79625;0
5154;79626;0
5155;79627;0
5156;79632;0
5157;79634;0
5158;79636;0
5159;79637;0
5160;79639;0
5161;79640;0
5162;79641;0
5163;79644;0
5164;79645;0
5165;79646;0
5166;79647;0
5167;79648;0
5168;79649;0
5169;79650;0
5170;79651;0
5171;79652;0
5172;79657;0
5173;79663;0
5174;79664;0
5175;79665;0
5176;79666;0
5177;79667;0
5178;79668;0
5179;79669;1
5180;79670;0
5181;79671;0
5182;79672;0
5183;79673;0
5184;79674;0
5185;79675;0
5186;79678;1
5187;79679;0
5188;79680;0
5189;79681;0
5190;79683;0
5191;79684;0
5192;79685;0
5193;79687;0
5194;79688;0
5195;79689;0
5196;79690;0
5197;79691;0
5198;79692;0
5199;79694;0
5200;79696;0
5201;79697;1
5202;79698;0
5203;79699;0
5204;79700;0
5205;79701;0
5206;79702;0
5207;79703;0
5208;79704;0
5209;79705;0
5210;79706;0
5211;79707;0
5212;79708;0
5213;79709;0
5214;79710;0
5215;79711;0
5216;79712;0
5217;79713;0
5218;79714;0
5219;79716;0
5220;79717;0
5221;79718;0
5222;79719;0
5223;79720;0
5224;79722;0
5225;79723;0
5226;79724;1
5227;79725;0
5228;79726;0
5229;79727;0
5230;79728;0
5231;79729;0
5232;79730;0
5233;79737;0
5234;79738;0
5235;79739;0
5236;79739;0
5237;79740;0
5238;79741;0
5239;79742;0
5240;79743;1
5241;79744;0
5242;79745;0
5243;79746;0
5244;79748;0
5245;79749;0
5246;79750;0
5247;79751;0
5248;79752;0
5249;79753;0
5250;79754;0
5251;79755;4
5252;79756;0
5253;79757;0
5254;79758;0
5255;79759;0
5256;79766;0
5257;79769;0
5258;79770;0
5259;79776;0
5260;79784;0
5261;79785;0
5262;79786;0
5263;79787;0
5264;79798;0
5265;79799;0
5266;79800;0
5267;79801;0
5268;79802;0
5269;79803;0
5270;79804;0
5271;79805;0
5272;79808;0
5273;79809;0
5274;79810;0
5275;79811;2
5276;79812;0
5277;79814;0
5278;79816;0
5279;79818;0
5280;79819;0
5281;79820;0
5282;79821;0
5283;79822;0
5284;79823;0
5285;79824;0
5286;79825;0
5287;79826;0
5288;79827;0
5289;79829;0
5290;79830;0
5291;79831;0
5292;79831;0
5293;79833;0
5294;79834;0
5295;79835;0
5296;79836;0
5297;79837;0
5298;79839;0
5299;79840;6
5300;79841;0
5301;79843;0
5302;79844;0
5303;79845;0
5304;79846;0
5305;79847;0
5306;79848;0
5307;79849;0
5308;79850;0
5309;79851;0
5310;79852;0
5311;79854;1
5312;79857;1
5313;79858;0
5314;79859;0
5315;79860;0
5316;79862;0
5317;79863;0
5318;79864;0
5319;79865;0
5320;79866;0
5321;79867;0
5322;79868;0
5323;79869;0
5324;79870;0
5325;79871;0
5326;79872;0
5327;79874;1
5328;79875;0
5329;79876;0
5330;79877;0
5331;79878;0
5332;79879;0
5333;79880;0
5334;79881;0
5335;79882;0
5336;79883;0
5337;79885;0
5338;79886;0
5339;79887;0
5340;79888;0
5341;79889;0
5342;79890;0
5343;79892;0
5344;79893;0
5345;79894;0
5346;79897;0
5347;79899;0
5348;79901;0
