codigo_ocorrencia2;aeronave_voo_origem;aeronave_voo_destino;aeronave_fase_operacao;aeronave_nivel_dano;aeronave_fatalidades_total;matricula;assentos
66516;CAMPO GRANDE;CAMPO GRANDE;CRUZEIRO;NENHUM;0;PRFPG;6
66521;MARECHAL RONDON;MARECHAL RONDON;APROXIMAÇÃO FINAL;NENHUM;0;PTNFQ;4
66522;GAUDÊNCIO MACHADO RAMOS;GAUDÊNCIO MACHADO RAMOS;ESPECIALIZADA;SUBSTANCIAL;0;PTAXY;NULL
66524;VAL DE CANS / JÚLIO CEZAR RIBEIRO;ALTAMIRA;CORRIDA APÓS POUSO;LEVE;0;PRMPN;52
66525;FAZENDA ARAPUCEL;MARECHAL RONDON;POUSO;LEVE;0;PTVNZ;6
66527;FLORES;CARAUARI;POUSO;LEVE;0;PTOQT;11
66529;JIHAD DEHAINI;JIHAD DEHAINI;DECOLAGEM;SUBSTANCIAL;0;PTYHH;5
66531;BELÉM NOVO;BELÉM NOVO;CORRIDA APÓS POUSO;SUBSTANCIAL;0;PUVAI;2
66532;AEROPORTO INTERNACIONAL DE ARTIGAS;SALGADO FILHO;CRUZEIRO;LEVE;0;PRWUC;NULL
66536;CARLOS DRUMMOND DE ANDRADE / PAMPULHA;CARAJÁS;CORRIDA APÓS POUSO;NENHUM;0;PPADV;86
66539;GOVERNADOR ANDRÉ FRANCO MONTORO;CHICAGO O'HARE INTERNATIONAL AIRPORT;DECOLAGEM;NENHUM;0;N651UA;0
66541;FORA DE AERODROMO;FORA DE AERODROMO;ESPECIALIZADA;SUBSTANCIAL;0;PTUXJ;1
66543;LEITE LOPES;GOVERNADOR ANDRÉ FRANCO MONTORO;PROCEDIMENTO DE APROXIMAÇÃO IFR;LEVE;0;PPPTQ;73
66544;SANTOS DUMONT;CONGONHAS;ESTACIONAMENTO;NENHUM;0;PRONI;129
66549;FORA DE AERODROMO;FORA DE AERODROMO;ESPECIALIZADA;SUBSTANCIAL;0;PTUUO;1
66550;EDUARDO GOMES;PORTO URUCU;CORRIDA APÓS POUSO;SUBSTANCIAL;0;PRTTH;52
66551;LAURO KURTZ;SALGADO FILHO;CORRIDA APÓS POUSO;NENHUM;0;PTPSC;7
66552;PRESIDENTE JUSCELINO KUBITSCHEK;CONGONHAS;ESTACIONAMENTO;NENHUM;0;PROCW;172
66555;AEROCLUBE DE BENTO GONÇALVES;AEROCLUBE DE BENTO GONÇALVES;POUSO;SUBSTANCIAL;0;PPHMM;2
66556;FAZENDA RONCADOR I;AERÓDROMO NACIONAL DE AVIAÇÃO;CORRIDA APÓS POUSO;LEVE;0;PTRVA;6
66557;FORA DE AERODROMO;FORA DE AERODROMO;DECOLAGEM VERTICAL;LEVE;0;PTYOL;6
66559;ESTADUAL ARTHUR SIQUEIRA;ESTADUAL ARTHUR SIQUEIRA;POUSO;SUBSTANCIAL;0;PPHPA;2
66562;MARECHAL RONDON;LUIZ EDUARDO MAGALHÃES;POUSO;SUBSTANCIAL;0;PRZHW;4
66566;VIRACOPOS;TANCREDO NEVES;PUSHBACK;LEVE;0;PRYRA;183
66570;VIRACOPOS;SANTOS DUMONT;SUBIDA;LEVE;0;PRAUA;125
66578;GUARARAPES - GILBERTO FREYRE;PRESIDENTE JUSCELINO KUBITSCHEK;ESTACIONAMENTO;LEVE;0;PRMHA;184
66579;CARLOS DRUMMOND DE ANDRADE / PAMPULHA;SANTOS DUMONT;SUBIDA;NENHUM;0;PRCAL;4
66582;SANTA GENOVEVA/GOIÂNIA;CAMPO GRANDE;APROXIMAÇÃO FINAL;NENHUM;0;PRAYI;125
66585;FLORES;BARRA DO GARÇAS;APROXIMAÇÃO FINAL;DESTRUÍDA;2;PPEPB;9
66592;GOVERNADOR JOSÉ RICHA;GOVERNADOR JOSÉ RICHA;DECOLAGEM;NENHUM;0;PRFCJ;4
66594;FAZENDA RIBEIRÃO;CAMPO GRANDE;POUSO;LEVE;0;PTVMA;7
66595;PATOS DE MINAS;CARLOS DRUMMOND DE ANDRADE / PAMPULHA;POUSO;NENHUM;0;PRPVS;6
66597;Comandante Rolim Adolfo Amaro;Comandante Rolim Adolfo Amaro;POUSO;LEVE;0;PREJI;2
66607;FAZENDA PIRAGUASSU;FAZENDA PIRAGUASSU;VOO A BAIXA ALTURA;SUBSTANCIAL;0;PTUOY;1
66608;CARLOS DRUMMOND DE ANDRADE / PAMPULHA;POUSO ALEGRE;POUSO;LEVE;0;PRMAU;11
66609;ARAGARÇAS;ARAGARÇAS;DECOLAGEM;SUBSTANCIAL;2;PUCST;2
66613;FAZENDA RIBEIRÃO;FAZENDA RIBEIRÃO;ESPECIALIZADA;SUBSTANCIAL;0;PRFOG;2
66616;PRESIDENTE JUSCELINO KUBITSCHEK;EMBAIXADOR WALTHER MOREIRA SALLES;CIRCUITO DE TRÁFEGO;SUBSTANCIAL;0;PTMEA;11
66623;Comandante Rolim Adolfo Amaro;CONGONHAS;CORRIDA APÓS POUSO;LEVE;0;PRSTD;11
66624;GUARARAPES - GILBERTO FREYRE;GOVERNADOR ANDRÉ FRANCO MONTORO;DESCIDA;NENHUM;0;PRYRB;182
66639;FORA DE AERODROMO;FORA DE AERODROMO;ESPECIALIZADA;SUBSTANCIAL;0;PTXTU;1
66640;LAURO KURTZ;FAZENDA DA PAZ;CORRIDA APÓS POUSO;SUBSTANCIAL;0;PRMSR;6
66645;PISTA DE POUSO EVENTUAL;PISTA DE POUSO EVENTUAL;ESPECIALIZADA;SUBSTANCIAL;0;PTUJL;1
66646;RECREIO;RECREIO;CRUZEIRO;DESTRUÍDA;1;PTYZM;6
66650;CABO FRIO;SEVAN BRASIL;APROXIMAÇÃO FINAL;SUBSTANCIAL;0;PRCHR;22
66654;CASSILÂNDIA;CASSILÂNDIA;POUSO;SUBSTANCIAL;2;PRLPW;4
66655;FORA DE AERODROMO;FORA DE AERODROMO;ESPECIALIZADA;SUBSTANCIAL;0;PTUJI;1
66660;PISTA DE POUSO EVENTUAL;FAZENDA ITAMARATI NORTE;DECOLAGEM;SUBSTANCIAL;0;PTENY;7
66662;VITÓRIA DA CONQUISTA;DEPUTADO LUÍS EDUARDO MAGALHÃES;CORRIDA APÓS POUSO;LEVE;0;PTOTV;7
66665;FORA DE AERODROMO;FORA DE AERODROMO;POUSO;SUBSTANCIAL;0;PURKK;1
66667;MAUÉS;ITAITUBA;POUSO;SUBSTANCIAL;0;PRSSJ;1
66669;AEROCLUBE DE SANTA CATARINA;AEROCLUBE DE SANTA CATARINA;CORRIDA APÓS POUSO;SUBSTANCIAL;0;PTSTO;6
66670;GOVERNADOR ANDRÉ FRANCO MONTORO;AEROPORTO INTERNACIONAL DE SANTIAGO;TÁXI;NENHUM;0;PRGTE;194
66674;MUNICIPAL DE SÃO JOÃO DA BOA VISTA;SÃO SEBASTIÃO DO PARAÍSO;CRUZEIRO;SUBSTANCIAL;0;PUBKL;2
66675;PISTA DE POUSO EVENTUAL;PISTA DE POUSO EVENTUAL;DECOLAGEM;SUBSTANCIAL;0;PTWVY;1
66679;PRESIDENTE JUSCELINO KUBITSCHEK;PRESIDENTE JUSCELINO KUBITSCHEK;POUSO;LEVE;0;PTHZH;6
66682;HELIPARK;HELIPARK;CRUZEIRO;NENHUM;0;PPBAN;3
66684;CONGONHAS;PRESIDENTE JUSCELINO KUBITSCHEK;DECOLAGEM;LEVE;0;PRMHG;184
66685;AERODRÓMO ESTADUAL DE CAMPINAS / AMARAIS;AERODRÓMO ESTADUAL DE CAMPINAS / AMARAIS;CRUZEIRO;SUBSTANCIAL;2;PTCHT;6
66695;BRIGADEIRO ARARIPE MACEDO;BRIGADEIRO ARARIPE MACEDO;POUSO;LEVE;0;PTNQX;4
66696;CARLOS DRUMMOND DE ANDRADE / PAMPULHA;CONGONHAS;CRUZEIRO;NENHUM;0;PRPAB;11
66697;GOVERNADOR ANDRÉ FRANCO MONTORO;CARLOS DRUMMOND DE ANDRADE / PAMPULHA;POUSO;LEVE;0;PRPRA;8
66700;SANTOS DUMONT;TRIMONTE;DECOLAGEM;LEVE;0;PRTLA;5
66703;CONGONHAS;CARLOS DRUMMOND DE ANDRADE / PAMPULHA;DESCIDA;LEVE;0;PRXLS;11
66707;GUARARAPES - GILBERTO FREYRE;GOVERNADOR ANDRÉ FRANCO MONTORO;SUBIDA;NENHUM;0;PRGUF;193
66708;FAZENDA SÃO MARCO;FAZENDA SÃO MARCO;CRUZEIRO;LEVE;0;PRERL;1
66711;GOVERNADOR ANDRÉ FRANCO MONTORO;SALGADO FILHO;CRUZEIRO;LEVE;0;PROCH;172
66717;CONGONHAS;MINISTRO VICTOR KONDER;SUBIDA;NENHUM;0;PRMHG;184
66721;SALGADO FILHO;MINISTRO VICTOR KONDER;SUBIDA;NENHUM;0;PRAYI;125
66723;FORA DE AERODROMO;FORA DE AERODROMO;PAIRADO;LEVE;0;PRSMW;6
66725;VIRACOPOS;PRESIDENTE JUSCELINO KUBITSCHEK;SUBIDA;LEVE;0;PRAYY;125
66729;HERCÍLIO LUZ;PRESIDENTE JUSCELINO KUBITSCHEK;DECOLAGEM;NENHUM;0;PROCW;172
66730;LAURO KURTZ;VIRACOPOS;SUBIDA;LEVE;0;PRAXN;125
66731;PISTA DE POUSO EVENTUAL;AERÓDROMO NACIONAL DE AVIAÇÃO;APROXIMAÇÃO FINAL;LEVE;0;PTYSW;6
66735;VIRACOPOS;TENENTE-CORONEL AVIADOR CÉSAR BOMBONATO;APROXIMAÇÃO FINAL;NENHUM;0;PRAQV;75
66739;BRIGADEIRO CABRAL;JACAREPAGUÁ;CRUZEIRO;SUBSTANCIAL;0;PUFJA;1
66740;SALGADO FILHO;TANCREDO NEVES;TÁXI;NENHUM;0;PRGUC;193
66741;CONGONHAS;LAURO CARNEIRO DE LOYOLA;CORRIDA APÓS POUSO;NENHUM;0;PRGUO;193
66742;EDU CHAVES;EDU CHAVES;CORRIDA APÓS POUSO;SUBSTANCIAL;0;PRAAM;1
66743;MACA AERO;FAZENDA SERRA GRANDE;POUSO;SUBSTANCIAL;0;PTRKE;6
66745;SANTOS DUMONT;CONGONHAS;ESTACIONAMENTO;LEVE;0;PRAUJ;125
66746;SANTA GENOVEVA/GOIÂNIA;TENENTE-CORONEL AVIADOR CÉSAR BOMBONATO;CORRIDA APÓS POUSO;LEVE;0;PTVEB;6
66757;CORONEL AVIADOR CARLOS ORLEANS GUIMARÃES;CAMPO DE MARTE;ESTACIONAMENTO;LEVE;0;PTJEX;4
66758;CAMPO DE MARTE;GASTÃO DE MESQUITA FILHO;DECOLAGEM;LEVE;0;PROSZ;6
66759;SÃO MIGUEL DO ARAGUAIA;PRESIDENTE JUSCELINO KUBITSCHEK;CRUZEIRO;LEVE;0;PRGRB;10
66760;FORA DE AERODROMO;HBR;ARREMETIDA NO AR;NENHUM;0;PPKSL;9
66762;GOVERNADOR JOSÉ RICHA;SANTA CRUZ DO SUL;SUBIDA;NENHUM;0;PTLNC;11
66766;SANTA GENOVEVA/GOIÂNIA;GOVERNADOR ANDRÉ FRANCO MONTORO;SUBIDA;NENHUM;0;PTTMC;154
66769;GOVERNADOR ALUÍZIO ALVES;CONGONHAS;DESCIDA;NENHUM;0;PRGXM;199
66770;CONGONHAS;CAMPO GRANDE;CRUZEIRO;NENHUM;0;PTMZT;184
66771;BLUMENAU;SALGADO FILHO;TÁXI;NENHUM;0;PTVPB;6
66773;GUARARAPES - GILBERTO FREYRE;ANTONIO CARLOS JOBIM / GALEÃO;CRUZEIRO;NENHUM;0;PRGTM;187
66777;HERCÍLIO LUZ;VIRACOPOS;DECOLAGEM;LEVE;0;PRAYH;125
66779;FORA DE AERODROMO;FORA DE AERODROMO;CRUZEIRO;SUBSTANCIAL;0;PTCGM;2
66780;CAMPO GRANDE;CAMPO GRANDE;TÁXI;LEVE;0;PTEIU;6
66786;FORA DE AERODROMO;FORA DE AERODROMO;DECOLAGEM;SUBSTANCIAL;0;PTFAI;7
66787;BRIGADEIRO CAMARÃO;GOVERNADOR JORGE TEIXEIRA DE OLIVEIRA;CORRIDA APÓS POUSO;LEVE;0;PRDUO;6
66788;ÂNGELO PONZONI;CAMPO DE MARTE;POUSO;LEVE;0;PREOR;NULL
66791;BLUMENAU;MINISTRO VICTOR KONDER;CORRIDA APÓS POUSO;LEVE;0;PTNYQ;4
66792;MAUÉS;FLORES;CORRIDA APÓS POUSO;LEVE;0;PTWHQ;7
66800;FORA DE AERODROMO;ESTADUAL DARIO GUARITA;INDETERMINADA;DESTRUÍDA;2;PTWPD;6
66801;FORA DE AERODROMO;FORA DE AERODROMO;INDETERMINADA;SUBSTANCIAL;0;PTRLE;7
66807;GOVERNADOR ANDRÉ FRANCO MONTORO;GOVERNADOR ANDRÉ FRANCO MONTORO;DECOLAGEM;NENHUM;0;PRGIH;153
66809;ITANHAÉM;MERLUZA 1;SUBIDA;LEVE;0;PRMRT;17
66810;FAZENDA LOCKS;FAZENDA LOCKS;SUBIDA;SUBSTANCIAL;0;PTUSG;1
66816;NOVO CAMPO;PAUINI;SUBIDA;SUBSTANCIAL;0;PTKEI;4
66824;HERCÍLIO LUZ;CONGONHAS;PUSHBACK;NENHUM;0;PTMZI;184
66826;FORA DE AERODROMO;FORA DE AERODROMO;INDETERMINADA;NENHUM;0;PUCCO;2
66838;SALGADO FILHO;GOVERNADOR ANDRÉ FRANCO MONTORO;CRUZEIRO;NENHUM;0;PRAUN;125
66839;VIRACOPOS;ADALBERTO MENDES DA SILVA;DECOLAGEM;NENHUM;0;PRATU;75
66842;PRESIDENTE CASTRO PINTO;PRESIDENTE JUSCELINO KUBITSCHEK;CRUZEIRO;LEVE;0;PRONS;172
66843;SANTA GENOVEVA/GOIÂNIA;CARAJÁS;CORRIDA APÓS POUSO;SUBSTANCIAL;0;PTLHT;10
66844;VIRACOPOS;AFONSO PENA;CRUZEIRO;NENHUM;0;PRAUE;0
66846;VIRACOPOS;ANTONIO CARLOS JOBIM / GALEÃO;SUBIDA;NENHUM;0;PRAYL;125
66854;ZUMBI DOS PALMARES;GUARARAPES - GILBERTO FREYRE;SUBIDA;NENHUM;0;PRAKC;77
66860;PRESIDENTE JUSCELINO KUBITSCHEK;CONGONHAS;ESTACIONAMENTO;NENHUM;0;PRONX;170
66866;VIRACOPOS;EDUARDO GOMES;SUBIDA;NENHUM;0;PRAIT;278
66872;CARLOS PRATES;CARLOS PRATES;POUSO;***;0;PPNET;2
66873;BRIGADEIRO LYSIAS RODRIGUES;ASSOCIAÇÃO TOCANTINENSE DE AVIAÇÃO;DECOLAGEM;LEVE;0;PTOVA;6
66874;CURVELO;CARLOS PRATES;APROXIMAÇÃO FINAL;NENHUM;0;PUSAX;2
66878;REGIONAL HUGO CANTERGIANI;REGIONAL HUGO CANTERGIANI;CORRIDA APÓS POUSO;LEVE;0;PPACS;4
66879;PILOTO OSVALDO MARQUES DIAS;ITAITUBA;CRUZEIRO;NENHUM;0;PRMDL;6
66880;POUSO DA ÁGUIA;MISSÃO CATRIMANI;CRUZEIRO;***;0;PTKGC;6
66881;CIBRASA;VAL DE CANS / JÚLIO CEZAR RIBEIRO;CORRIDA APÓS POUSO;NENHUM;0;PRJAD;6
66891;POUSO DA ÁGUIA;FORA DE AERODROMO;PAIRADO;NENHUM;1;PRTOD;6
66895;CARLOS PRATES;CARLOS PRATES;APROXIMAÇÃO FINAL;***;0;PTRYP;6
66903;SANTA MARIA;PISTA DE POUSO  NÃO HOMOLOGADA;CORRIDA APÓS POUSO;LEVE;0;PRWOB;9
66907;PRESIDENTE JOÃO BATISTA FIGUEIREDO;OLHOS D'ÁGUA;CRUZEIRO;LEVE;0;PRKKR;6
66911;FAZENDA MURARÁ;FAZENDA MURARÁ;ESPECIALIZADA;SUBSTANCIAL;0;PTFAL;1
66916;SALGADO FILHO;GOVERNADOR ANDRÉ FRANCO MONTORO;CRUZEIRO;NENHUM;0;PRTTW;5
66922;CONGONHAS;GOVERNADOR JOSÉ RICHA;APROXIMAÇÃO FINAL;LEVE;0;PRAQL;75
66924;JUSCELINO KUBITSCHECK;CARLOS PRATES;APROXIMAÇÃO FINAL;LEVE;0;PUSIL;2
66925;PISTA DE POUSO  NÃO HOMOLOGADA;FORA DE AERODROMO;POUSO;SUBSTANCIAL;0;PTIIJ;6
66934;JI-PARANÁ;GOVERNADOR JORGE TEIXEIRA DE OLIVEIRA;CORRIDA APÓS POUSO;LEVE;0;PTJGA;8
66937;Comandante Rolim Adolfo Amaro;BAURU;CORRIDA APÓS POUSO;LEVE;0;PREJI;2
66952;ALTAMIRA;VAL DE CANS / JÚLIO CEZAR RIBEIRO;DESCIDA;LEVE;0;PRMPN;52
66953;POUSO DA ÁGUIA;UAICAS;DECOLAGEM;DESTRUÍDA;4;PRMFR;6
66957;GRUPAMENTO AÉREO DA POLÍCIA MILITAR/ PRAIA GRANDE;GRUPAMENTO AÉREO DA POLÍCIA MILITAR/ PRAIA GRANDE;ESPECIALIZADA;LEVE;0;PRSPH;6
66962;CAMPO DE MARTE;GASTÃO MADEIRA;CORRIDA APÓS POUSO;SUBSTANCIAL;0;PTWBP;4
66970;NOSSA SENHORA DE FÁTIMA;BELÉM/BRIGADEIRO PROTÁSIO DE OLIVEIRA;CRUZEIRO;NENHUM;0;PTNRK;4
66971;JUNDIÁ;RECREIO;CRUZEIRO;SUBSTANCIAL;0;PPJMB;5
66972;GERALDO GUIAS DE AQUINO;GERALDO GUIAS DE AQUINO;CORRIDA APÓS POUSO;SUBSTANCIAL;0;PTZPN;6
66973;PRESIDENTE JUSCELINO KUBITSCHEK;GOVERNADOR ANDRÉ FRANCO MONTORO;POUSO;NENHUM;0;PPNCG;6
66974;TEFÉ;CARAUARI;DECOLAGEM;NENHUM;0;PTMET;11
66977;CORREIA PINTO;CORREIA PINTO;CORRIDA APÓS POUSO;LEVE;0;PTDQQ;4
66979;AEROCAMPO;LUIZ EDUARDO MAGALHÃES;SUBIDA;SUBSTANCIAL;0;PPIVG;6
66980;SALGADO FILHO;GOVERNADOR ANDRÉ FRANCO MONTORO;SAÍDA IFR;NENHUM;0;PRTTO;3
66987;FORA DE AERODROMO;FORA DE AERODROMO;ESPECIALIZADA;SUBSTANCIAL;0;PTAOM;NULL
66988;MUNICIPAL DE GUARATUBA;MUNICIPAL DE GUARATUBA;ARREMETIDA NO AR;NENHUM;0;PRFFD;2
66989;BACACHERI;BACACHERI;CORRIDA APÓS POUSO;LEVE;0;PTDYZ;6
66991;BRIGADEIRO ARARIPE MACEDO;BRIGADEIRO ARARIPE MACEDO;DECOLAGEM;NENHUM;0;PTKLW;6
66991;FORA DE AERODROMO;BRIGADEIRO ARARIPE MACEDO;POUSO;NENHUM;0;PURCR;2
67003;HERCÍLIO LUZ;HERCÍLIO LUZ;CORRIDA APÓS POUSO;LEVE;0;PRFLE;2
67005;BACACHERI;BACACHERI;CORRIDA APÓS POUSO;LEVE;0;PPJRC;4
67008;GOVERNADOR ANDRÉ FRANCO MONTORO;HERCÍLIO LUZ;TÁXI;NENHUM;0;PRONW;172
67009;AFONSO PENA;AFONSO PENA;APROXIMAÇÃO FINAL;NENHUM;0;PRATE;75
67010;SANTOS DUMONT;CARLOS DRUMMOND DE ANDRADE / PAMPULHA;SUBIDA;NENHUM;0;PTKZR;10
67011;COMANDANTE ANTONIO AMILTON BERALDO;COMANDANTE ANTONIO AMILTON BERALDO;POUSO;SUBSTANCIAL;0;PTOPT;1
67022;CABO FRIO;CABO FRIO;CRUZEIRO;NENHUM;0;PRBGT;21
67028;TANCREDO NEVES;CORONEL ALTINO MACHADO;DECOLAGEM;NENHUM;0;PRATU;75
67034;FAZENDA FORTALEZA;GOVERNADOR ANDRÉ FRANCO MONTORO;ESTACIONAMENTO;LEVE;0;PROBI;173
67038;JACAREPAGUÁ;JACAREPAGUÁ;CRUZEIRO;LEVE;0;PRBAR;4
67040;Francisco Beltrão;JUVENAL LOUREIRO CARDOSO;SUBIDA;SUBSTANCIAL;0;PTLKX;7
67047;ANTONIO CARLOS JOBIM / GALEÃO;AEROPORTO INTERNACIONAL DE SANTIAGO;SUBIDA;NENHUM;0;PRMAP;166
67048;Comandante Rolim Adolfo Amaro;VIRACOPOS;CORRIDA APÓS POUSO;LEVE;0;PRDRY;8
67053;VIRGÍLIO TÁVORA;PINTO MARTINS;POUSO;LEVE;0;PRUST;6
67054;PARÁ DE MINAS;PARÁ DE MINAS;DESCIDA;DESTRUÍDA;0;PPXCE;2
67055;GOVERNADOR JOSÉ RICHA;AFONSO PENA;CORRIDA APÓS POUSO;LEVE;0;PRAXF;125
67058;PISTA DE POUSO  NÃO HOMOLOGADA;PONTA PORÃ;DECOLAGEM;DESTRUÍDA;2;PRPRF;4
67066;SOROCABA;NASCIMENTO I;POUSO;SUBSTANCIAL;0;PTIYB;4
67068;FORA DE AERODROMO;FORA DE AERODROMO;CRUZEIRO;SUBSTANCIAL;0;PPZLG;6
67075;AEROCLUBE DE SANTA CATARINA;SÃO GABRIEL;CRUZEIRO;LEVE;0;PRZDJ;NULL
67077;SANTOS DUMONT;CONGONHAS;OUTRA FASE;LEVE;0;PRAVD;141
67078;GOVERNADOR ANDRÉ FRANCO MONTORO;AFONSO PENA;APROXIMAÇÃO FINAL;NENHUM;0;PRONR;129
67086;GOVERNADOR ANDRÉ FRANCO MONTORO;ZUMBI DOS PALMARES;SUBIDA;NENHUM;0;PRMHA;184
67096;FAZENDA SÃO JOSÉ O.B.;CAMPO DE MARTE;APROXIMAÇÃO FINAL;LEVE;0;PROSB;6
67098;PEDRO MORGANTI;Comandante Rolim Adolfo Amaro;CORRIDA APÓS POUSO;NENHUM;0;PTWCO;4
67100;FORA DE AERODROMO;FORA DE AERODROMO;DECOLAGEM;SUBSTANCIAL;0;PTWYD;6
67101;CATARATAS;CONGONHAS;SUBIDA;NENHUM;0;N483CJ;NULL
67114;NOVO CAMPO;NOVO CAMPO;CRUZEIRO;***;0;PTRPU;7
67118;CARLOS DRUMMOND DE ANDRADE / PAMPULHA;JUSCELINO KUBITSCHECK;POUSO;SUBSTANCIAL;0;PRHAC;6
67119;FORA DE AERODROMO;AFONSO PENA;CORRIDA APÓS POUSO;NENHUM;0;PRVBM;153
67121;CIRILO QUEIRÓZ;FORMOSA;CORRIDA APÓS POUSO;LEVE;0;PRBEM;4
67127;GOVERNADOR ANDRÉ FRANCO MONTORO;PRESIDENTE JUSCELINO KUBITSCHEK;DESCIDA;NENHUM;0;PRONZ;170
67129;ITAITUBA;NOVO PROGRESSO;DESCIDA;NENHUM;0;PTOEY;4
67136;OURILÂNDIA DO NORTE;FORA DE AERODROMO;CORRIDA APÓS POUSO;SUBSTANCIAL;0;PTRNL;7
67137;BRIGADEIRO ARARIPE MACEDO;BOTELHO;DECOLAGEM;SUBSTANCIAL;0;PUMON;2
67139;SANTA GENOVEVA/GOIÂNIA;SANTA GENOVEVA/GOIÂNIA;DECOLAGEM;LEVE;0;PPGOB;2
67140;CRUZEIRO DO SUL;PLÁCIDO DE CASTRO;CORRIDA APÓS POUSO;LEVE;0;PRSAC;6
67142;CONGONHAS;ANTONIO CARLOS JOBIM / GALEÃO;PROCEDIMENTO DE APROXIMAÇÃO IFR;NENHUM;0;PRAVC;141
67152;BARTOLOMEU LISANDRO;BARTOLOMEU LISANDRO;CRUZEIRO;LEVE;0;PTKUK;7
67155;MARECHAL RONDON;TANCREDO NEVES;DECOLAGEM;NENHUM;0;PRAZF;113
67158;GOVERNADOR ANDRÉ FRANCO MONTORO;SANTA GENOVEVA/GOIÂNIA;APROXIMAÇÃO FINAL;NENHUM;0;PRAXA;125
67159;VITÓRIA DA CONQUISTA;DEPUTADO LUÍS EDUARDO MAGALHÃES;SUBIDA;LEVE;0;PTGKO;17
67163;MIAMI INTERNATIONAL AIRPORT;GOVERNADOR ANDRÉ FRANCO MONTORO;CRUZEIRO;NENHUM;0;N723AN;NULL
77200;FORA DE AERODROMO;FORA DE AERODROMO;SUBIDA;SUBSTANCIAL;1;PRMLY;1
77202;Comandante Rolim Adolfo Amaro;GASTÃO MADEIRA;CORRIDA APÓS POUSO;LEVE;0;PPWGS;6
77203;ARAGUAÍNA;GUARARAPES - GILBERTO FREYRE;DECOLAGEM;LEVE;0;PRGNL;8
77205;PORTO SEGURO;CORONEL ALTINO MACHADO;CRUZEIRO;NENHUM;0;PRRMZ;4
77206;PISTA DE POUSO EVENTUAL;PISTA DE POUSO EVENTUAL;CRUZEIRO;LEVE;0;PREDR;1
77208;UMBERTO MODIANO;SANTOS DUMONT;POUSO;LEVE;0;PRIMN;8
77209;RIO PARDO;HELICIDADE;DESCIDA;LEVE;0;PRHAA;7
77211;CABO FRIO;OCEAN RIG CORCOVADO;DECOLAGEM;LEVE;0;PRBGT;21
77213;FORA DE AERODROMO;FORA DE AERODROMO;DECOLAGEM;LEVE;0;PRHHG;5
77230;14 BIS;14 BIS;CIRCUITO DE TRÁFEGO;NENHUM;0;PRONU;2
77239;SALGADO FILHO;CANELA;SUBIDA;LEVE;0;PRZTL;4
77244;AERODRÓMO ESTADUAL DE CAMPINAS / AMARAIS;AERODRÓMO ESTADUAL DE CAMPINAS / AMARAIS;POUSO;LEVE;0;PPHRE;2
77245;CAMPO DE MARTE;AMERICANA;TÁXI;NENHUM;0;PRZHD;4
77247;CONGONHAS;CARLOS DRUMMOND DE ANDRADE / PAMPULHA;SUBIDA;NENHUM;0;PTRMB;NULL
77248;BRIGADEIRO LYSIAS RODRIGUES;SANTA GENOVEVA/GOIÂNIA;CORRIDA APÓS POUSO;LEVE;0;PTOTV;7
77249;ERECHIM;ERECHIM;CORRIDA APÓS POUSO;LEVE;0;PPFGR;2
77250;ABA;TENENTE-CORONEL AVIADOR CÉSAR BOMBONATO;TÁXI;NENHUM;0;PTFJA;8
77251;FORA DE AERODROMO;SEBASTIÃO GOMES DE SOUZA;DECOLAGEM;DESTRUÍDA;1;PUANS;2
77252;FORA DE AERODROMO;JUARA SUL;CRUZEIRO;DESTRUÍDA;3;PUMMT;2
77255;NOVO PROGRESSO;FORA DE AERODROMO;APROXIMAÇÃO FINAL;SUBSTANCIAL;0;PRLOR;6
77256;***;HERCÍLIO LUZ;CORRIDA APÓS POUSO;LEVE;0;PPBRV;11
77257;PINTO MARTINS;DIX-SEPT ROSADO;SUBIDA;NENHUM;0;PTCKJ;8
77258;VIRACOPOS;TANCREDO NEVES;APROXIMAÇÃO FINAL;LEVE;0;PRAYO;125
77259;BACACHERI;MINISTRO VICTOR KONDER;POUSO;SUBSTANCIAL;0;PTOCL;7
77264;PEDRO MORGANTI;PEDRO MORGANTI;POUSO;SUBSTANCIAL;0;PTBBN;4
77265;TELÊMACO BORBA (SBTL*);TELÊMACO BORBA (SBTL*);SUBIDA;SUBSTANCIAL;0;PPVIT;4
77267;FAZENDA MACUCO;SÍLVIO NAME JÚNIOR;DECOLAGEM;DESTRUÍDA;0;PROTO;4
77271;FORA DE AERODROMO;FORA DE AERODROMO;DECOLAGEM;SUBSTANCIAL;0;PTFFG;1
77276;MAESTRO WILSON FONSECA;PRESIDENTE JUSCELINO KUBITSCHEK;POUSO;LEVE;0;PRMBG;182
77277;PARÁ DE MINAS;PARÁ DE MINAS;POUSO;LEVE;0;PTNSL;4
77278;SÍLVIO NAME JÚNIOR;SÍLVIO NAME JÚNIOR;ARREMETIDA NO SOLO;SUBSTANCIAL;0;PTJVM;6
77281;CONGONHAS;SANTOS DUMONT;CRUZEIRO;NENHUM;0;PPLJA;0
77281;CONGONHAS;REGIONAL DA ZONA DA MATA;SUBIDA;NENHUM;0;PROTV;9
77285;AEROCLUBE DE ELDORADO DO SUL;SALGADO FILHO;APROXIMAÇÃO FINAL;NENHUM;0;PTMCX;0
